date,hors,u,v,ws,wd,wf7
2009-07-03 11:00:00,11,4.78,-4.75,6.74,134.85,0.429
2009-07-03 12:00:00,12,4.7,-5.03,6.88,136.97,0.354
2009-07-03 13:00:00,13,4.71,-5.28,7.08,138.27,0.253
2009-07-03 14:00:00,14,4.75,-5.44,7.22,138.92,0.152
2009-07-03 15:00:00,15,4.7,-5.46,7.2,139.26,0.177
2009-07-03 16:00:00,16,4.5,-5.3,6.95,139.64,0.354
2009-07-03 17:00:00,17,4.18,-5.06,6.57,140.44,0.278
2009-07-03 18:00:00,18,3.81,-4.9,6.21,142.11,0.152
2009-07-03 19:00:00,19,3.44,-4.89,5.98,144.88,0.126
2009-07-03 20:00:00,20,3.04,-4.93,5.79,148.3,0.126
2009-07-03 21:00:00,21,2.6,-4.86,5.51,151.9,0.126
2009-07-03 22:00:00,22,2.09,-4.61,5.06,155.56,0.051
2009-07-03 23:00:00,23,1.62,-4.31,4.6,159.34,0.051
2009-07-04 00:00:00,24,1.3,-4.18,4.38,162.68,0.025
2009-07-04 01:00:00,1,1.4,-3.33,3.61,157.19,0
2009-07-04 02:00:00,2,1.38,-3.18,3.46,156.48,0
2009-07-04 03:00:00,3,1.65,-3.35,3.74,153.78,0
2009-07-04 04:00:00,4,2.11,-3.73,4.28,150.49,0
2009-07-04 05:00:00,5,2.63,-4.12,4.89,147.39,0.025
2009-07-04 06:00:00,6,3.09,-4.33,5.32,144.44,0.177
2009-07-04 07:00:00,7,3.39,-4.23,5.42,141.27,0.227
2009-07-04 08:00:00,8,3.58,-3.98,5.35,138.04,0.101
2009-07-04 09:00:00,9,3.72,-3.79,5.31,135.51,0.051
2009-07-04 10:00:00,10,3.88,-3.82,5.44,134.53,0.051
2009-07-04 11:00:00,11,4,-3.95,5.62,134.62,0.025
2009-07-04 12:00:00,12,4,-3.99,5.65,134.93,0.025
2009-07-04 13:00:00,13,3.85,-3.82,5.42,134.79,0.126
2009-07-04 14:00:00,14,3.62,-3.46,5.01,133.64,0.051
2009-07-04 15:00:00,15,3.46,-2.98,4.56,130.72,0.051
2009-07-04 16:00:00,16,3.42,-2.44,4.2,125.43,0.076
2009-07-04 17:00:00,17,3.4,-1.82,3.86,118.17,0.051
2009-07-04 18:00:00,18,3.23,-1.1,3.41,108.87,0.025
2009-07-04 19:00:00,19,2.78,-0.28,2.79,95.74,0
2009-07-04 20:00:00,20,2.13,0.51,2.19,76.42,0
2009-07-04 21:00:00,21,1.43,1.11,1.81,52.05,0
2009-07-04 22:00:00,22,0.77,1.39,1.59,28.86,0
2009-07-04 23:00:00,23,0.19,1.44,1.45,7.61,0
2009-07-05 00:00:00,24,-0.29,1.37,1.4,348.14,0
2009-07-05 01:00:00,1,0.2,0.94,0.96,11.88,0
2009-07-05 02:00:00,2,0.17,1.47,1.48,6.77,0
2009-07-05 03:00:00,3,0.33,2.02,2.04,9.4,0
2009-07-05 04:00:00,4,0.6,2.53,2.6,13.36,0
2009-07-05 05:00:00,5,0.89,2.96,3.09,16.82,0
2009-07-05 06:00:00,6,1.13,3.24,3.43,19.19,0
2009-07-05 07:00:00,7,1.23,3.32,3.54,20.27,0.076
2009-07-05 08:00:00,8,1.16,3.19,3.4,19.96,0.126
2009-07-05 09:00:00,9,0.91,2.87,3.01,17.63,0.126
2009-07-05 10:00:00,10,0.51,2.36,2.41,12.17,0.177
2009-07-05 11:00:00,11,0.17,1.74,1.75,5.58,0.076
2009-07-05 12:00:00,12,0.16,1.1,1.12,8.3,0
2009-07-05 13:00:00,13,0.65,0.55,0.85,49.87,0
2009-07-05 14:00:00,14,1.39,0.17,1.4,82.99,0
2009-07-05 15:00:00,15,2.07,0.09,2.07,87.51,0
2009-07-05 16:00:00,16,2.41,0.35,2.44,81.77,0
2009-07-05 17:00:00,17,2.51,0.75,2.62,73.38,0
2009-07-05 18:00:00,18,2.53,1.03,2.73,67.81,0
2009-07-05 19:00:00,19,2.59,1.02,2.79,68.48,0
2009-07-05 20:00:00,20,2.66,0.89,2.8,71.5,0
2009-07-05 21:00:00,21,2.65,0.89,2.79,71.43,0
2009-07-05 22:00:00,22,2.5,1.21,2.77,64.18,0
2009-07-05 23:00:00,23,2.23,1.75,2.84,51.8,0.025
2009-07-06 00:00:00,24,1.87,2.36,3.01,38.41,0.328
2009-07-06 01:00:00,1,4.44,-0.51,4.47,96.53,0.101
2009-07-06 02:00:00,2,3.45,-1.47,3.75,113.1,0
2009-07-06 03:00:00,3,1.95,-2.16,2.91,137.98,0
2009-07-06 04:00:00,4,0.23,-2.56,2.57,174.88,0
2009-07-06 05:00:00,5,-1.28,-2.56,2.86,206.5,0
2009-07-06 06:00:00,6,-2.12,-2.06,2.95,225.74,0
2009-07-06 07:00:00,7,-1.98,-1.03,2.23,242.42,0
2009-07-06 08:00:00,8,-1.19,0.14,1.2,276.81,0
2009-07-06 09:00:00,9,-0.22,1,1.02,347.65,0
2009-07-06 10:00:00,10,0.55,1.16,1.28,25.4,0
2009-07-06 11:00:00,11,1.07,0.7,1.28,56.7,0
2009-07-06 12:00:00,12,1.37,-0.21,1.39,98.5,0
2009-07-06 13:00:00,13,1.51,-1.37,2.03,132.19,0
2009-07-06 14:00:00,14,1.54,-2.51,2.94,148.36,0
2009-07-06 15:00:00,15,1.56,-3.33,3.67,154.91,0
2009-07-06 16:00:00,16,1.6,-3.63,3.97,156.26,0.025
2009-07-06 17:00:00,17,1.61,-3.64,3.98,156.18,0.025
2009-07-06 18:00:00,18,1.5,-3.66,3.95,157.74,0.025
2009-07-06 19:00:00,19,1.2,-3.94,4.12,163.01,0.051
2009-07-06 20:00:00,20,0.74,-4.48,4.55,170.58,0.025
2009-07-06 21:00:00,21,0.15,-5.22,5.22,178.36,0
2009-07-06 22:00:00,22,-0.52,-6.03,6.06,184.93,0
2009-07-06 23:00:00,23,-1.13,-6.61,6.7,189.66,0
2009-07-07 00:00:00,24,-1.5,-6.59,6.76,192.83,0.354
2009-07-07 01:00:00,1,-1,-4.46,4.57,192.64,0.152
2009-07-07 02:00:00,2,-1.3,-3.53,3.76,200.25,0
2009-07-07 03:00:00,3,-1.25,-3.17,3.41,201.56,0
2009-07-07 04:00:00,4,-0.91,-3.23,3.35,195.74,0.051
2009-07-07 05:00:00,5,-0.31,-3.49,3.5,185.09,0.025
2009-07-07 06:00:00,6,0.51,-3.75,3.78,172.28,0
2009-07-07 07:00:00,7,1.49,-3.84,4.12,158.75,0
2009-07-07 08:00:00,8,2.5,-3.81,4.56,146.7,0
2009-07-07 09:00:00,9,3.39,-3.78,5.07,138.12,0.051
2009-07-07 10:00:00,10,4.02,-3.82,5.55,133.55,0.101
2009-07-07 11:00:00,11,4.42,-3.95,5.93,131.76,0.278
2009-07-07 12:00:00,12,4.66,-4.15,6.24,131.72,0.101
2009-07-07 13:00:00,13,4.79,-4.41,6.51,132.62,0.152
2009-07-07 14:00:00,14,4.94,-4.64,6.78,133.23,0.202
2009-07-07 15:00:00,15,5.22,-4.77,7.07,132.39,0.227
2009-07-07 16:00:00,16,5.68,-4.72,7.39,129.73,0.227
2009-07-07 17:00:00,17,6.02,-4.57,7.56,127.23,0.227
2009-07-07 18:00:00,18,5.83,-4.39,7.3,127.01,0.253
2009-07-07 19:00:00,19,4.89,-4.25,6.48,131,0.152
2009-07-07 20:00:00,20,3.6,-4.1,5.46,138.74,0.076
2009-07-07 21:00:00,21,2.51,-3.88,4.62,147.05,0.051
2009-07-07 22:00:00,22,2.05,-3.53,4.08,149.84,0.051
2009-07-07 23:00:00,23,2.1,-3.15,3.78,146.21,0.051
2009-07-08 00:00:00,24,2.43,-2.83,3.72,139.36,0
2009-07-08 01:00:00,1,3.31,-3.34,4.71,135.22,0
2009-07-08 02:00:00,2,3.41,-3.32,4.76,134.27,0
2009-07-08 03:00:00,3,3.48,-3.56,4.98,135.62,0
2009-07-08 04:00:00,4,3.53,-3.93,5.29,138.07,0.025
2009-07-08 05:00:00,5,3.55,-4.26,5.55,140.18,0.152
2009-07-08 06:00:00,6,3.54,-4.35,5.61,140.85,0.177
2009-07-08 07:00:00,7,3.49,-4.08,5.37,139.43,0.253
2009-07-08 08:00:00,8,3.43,-3.68,5.03,137.01,0.152
2009-07-08 09:00:00,9,3.38,-3.46,4.84,135.64,0.025
2009-07-08 10:00:00,10,3.36,-3.63,4.95,137.21,0
2009-07-08 11:00:00,11,3.32,-4.02,5.21,140.4,0
2009-07-08 12:00:00,12,3.21,-4.34,5.4,143.52,0
2009-07-08 13:00:00,13,3,-4.4,5.33,145.73,0
2009-07-08 14:00:00,14,2.8,-4.29,5.12,146.86,0
2009-07-08 15:00:00,15,2.75,-4.16,4.99,146.51,0
2009-07-08 16:00:00,16,2.94,-4.14,5.08,144.64,0
2009-07-08 17:00:00,17,3.2,-4.2,5.28,142.72,0
2009-07-08 18:00:00,18,3.3,-4.26,5.39,142.22,0.025
2009-07-08 19:00:00,19,3.09,-4.26,5.27,144.06,0.025
2009-07-08 20:00:00,20,2.64,-4.2,4.97,147.82,0.051
2009-07-08 21:00:00,21,2.1,-4.08,4.59,152.73,0.025
2009-07-08 22:00:00,22,1.58,-3.91,4.22,158.02,0.025
2009-07-08 23:00:00,23,1.03,-3.7,3.84,164.4,0.025
2009-07-09 00:00:00,24,0.4,-3.47,3.49,173.37,0
2009-07-09 01:00:00,1,-0.5,-3.03,3.07,189.39,0.025
2009-07-09 02:00:00,2,-0.98,-2.58,2.76,200.67,0.025
2009-07-09 03:00:00,3,-1.4,-2.32,2.71,211.18,0.025
2009-07-09 04:00:00,4,-1.78,-2.16,2.8,219.49,0.025
2009-07-09 05:00:00,5,-2.08,-1.96,2.86,226.69,0.076
2009-07-09 06:00:00,6,-2.27,-1.56,2.76,235.52,0.177
2009-07-09 07:00:00,7,-2.35,-0.88,2.51,249.41,0.227
2009-07-09 08:00:00,8,-2.38,-0.16,2.39,266.12,0.202
2009-07-09 09:00:00,9,-2.45,0.3,2.47,276.9,0.177
2009-07-09 10:00:00,10,-2.58,0.28,2.6,276.11,0.303
2009-07-09 11:00:00,11,-2.65,-0.05,2.65,268.89,0.253
2009-07-09 12:00:00,12,-2.46,-0.42,2.5,260.27,0.126
2009-07-09 13:00:00,13,-1.89,-0.62,1.99,251.72,0.025
2009-07-09 14:00:00,14,-1.05,-0.66,1.24,237.63,0
2009-07-09 15:00:00,15,-0.11,-0.6,0.61,190.11,0
2009-07-09 16:00:00,16,0.77,-0.51,0.93,123.21,0
2009-07-09 17:00:00,17,1.49,-0.47,1.57,107.52,0
2009-07-09 18:00:00,18,1.96,-0.6,2.05,106.96,0
2009-07-09 19:00:00,19,2.11,-0.96,2.32,114.4,0
2009-07-09 20:00:00,20,1.96,-1.5,2.47,127.4,0
2009-07-09 21:00:00,21,1.54,-2.13,2.63,144.14,0
2009-07-09 22:00:00,22,0.89,-2.74,2.89,161.94,0
2009-07-09 23:00:00,23,0.04,-3.06,3.06,179.34,0
2009-07-10 00:00:00,24,-1.02,-2.76,2.94,200.25,0
2009-07-10 01:00:00,1,-2.17,-0.93,2.36,246.67,0
2009-07-10 02:00:00,2,-2.83,0.16,2.84,273.18,0
2009-07-10 03:00:00,3,-3.07,1.17,3.28,290.81,0.177
2009-07-10 04:00:00,4,-2.99,2.05,3.63,304.44,0.328
2009-07-10 05:00:00,5,-2.76,2.74,3.89,314.74,0.328
2009-07-10 06:00:00,6,-2.54,3.13,4.03,320.99,0.328
2009-07-10 07:00:00,7,-2.45,3.2,4.03,322.63,0.429
2009-07-10 08:00:00,8,-2.45,3.1,3.95,321.71,0.379
2009-07-10 09:00:00,9,-2.46,3.02,3.89,320.83,0.328
2009-07-10 10:00:00,10,-2.41,3.12,3.94,322.33,0.303
2009-07-10 11:00:00,11,-2.22,3.36,4.03,326.58,0.328
2009-07-10 12:00:00,12,-1.84,3.69,4.12,333.53,0.152
2009-07-10 13:00:00,13,-1.21,4.02,4.2,343.26,0.051
2009-07-10 14:00:00,14,-0.35,4.29,4.3,355.29,0
2009-07-10 15:00:00,15,0.7,4.42,4.48,8.96,0.025
2009-07-10 16:00:00,16,1.84,4.4,4.77,22.67,0.101
2009-07-10 17:00:00,17,2.69,4.39,5.15,31.54,0.152
2009-07-10 18:00:00,18,2.81,4.58,5.37,31.53,0.253
2009-07-10 19:00:00,19,1.94,5.1,5.46,20.87,0.328
2009-07-10 20:00:00,20,0.67,5.75,5.78,6.66,0.278
2009-07-10 21:00:00,21,-0.23,6.23,6.24,357.86,0.202
2009-07-10 22:00:00,22,-0.21,6.36,6.36,358.08,0.202
2009-07-10 23:00:00,23,0.39,6.26,6.28,3.54,0.177
2009-07-11 00:00:00,24,1,6.17,6.25,9.24,0.152
2009-07-11 01:00:00,1,0.34,6.95,6.96,2.76,0.227
2009-07-11 02:00:00,2,0.33,7.12,7.13,2.65,0.354
2009-07-11 03:00:00,3,0.64,7.16,7.19,5.11,0.379
2009-07-11 04:00:00,4,1.18,7.06,7.15,9.49,0.429
2009-07-11 05:00:00,5,1.81,6.81,7.05,14.89,0.48
2009-07-11 06:00:00,6,2.39,6.43,6.86,20.4,0.581
2009-07-11 07:00:00,7,2.83,5.9,6.54,25.6,0.556
2009-07-11 08:00:00,8,3.26,5.18,6.12,32.18,0.606
2009-07-11 09:00:00,9,3.88,4.21,5.72,42.68,0.379
2009-07-11 10:00:00,10,4.77,3.02,5.65,57.66,0.177
2009-07-11 11:00:00,11,5.58,2.02,5.93,70.09,0.177
2009-07-11 12:00:00,12,5.82,1.69,6.06,73.83,0.152
2009-07-11 13:00:00,13,5.21,2.31,5.7,66.07,0.025
2009-07-11 14:00:00,14,4.18,3.39,5.39,50.99,0.101
2009-07-11 15:00:00,15,3.34,4.21,5.38,38.43,0.051
2009-07-11 16:00:00,16,3.13,4.23,5.26,36.48,0.101
2009-07-11 17:00:00,17,3.32,3.53,4.84,43.22,0.152
2009-07-11 18:00:00,18,3.52,2.35,4.23,56.21,0.051
2009-07-11 19:00:00,19,3.41,0.91,3.53,75.12,0.025
2009-07-11 20:00:00,20,2.97,-0.79,3.08,104.8,0.051
2009-07-11 21:00:00,21,2.24,-2.74,3.54,140.69,0.025
2009-07-11 22:00:00,22,1.31,-4.89,5.06,165.02,0.455
2009-07-11 23:00:00,23,0.45,-6.89,6.91,176.3,0.758
2009-07-12 00:00:00,24,-0.03,-8.32,8.32,180.2,0.606
2009-07-12 01:00:00,1,0.66,-8.59,8.61,175.63,0.429
2009-07-12 02:00:00,2,0.72,-8.5,8.53,175.18,0.227
2009-07-12 03:00:00,3,0.84,-7.89,7.93,173.95,0.227
2009-07-12 04:00:00,4,1.02,-6.89,6.96,171.62,0.126
2009-07-12 05:00:00,5,1.28,-5.68,5.83,167.27,0.126
2009-07-12 06:00:00,6,1.68,-4.46,4.76,159.38,0.076
2009-07-12 07:00:00,7,2.2,-3.36,4.02,146.82,0
2009-07-12 08:00:00,8,2.72,-2.4,3.62,131.45,0
2009-07-12 09:00:00,9,3.06,-1.53,3.42,116.6,0
2009-07-12 10:00:00,10,3.14,-0.73,3.22,103.07,0
2009-07-12 11:00:00,11,3.12,0.05,3.12,89,0.025
2009-07-12 12:00:00,12,3.26,0.86,3.37,75.22,0.051
2009-07-12 13:00:00,13,3.7,1.69,4.07,65.41,0.076
2009-07-12 14:00:00,14,4.24,2.43,4.88,60.19,0.202
2009-07-12 15:00:00,15,4.57,2.9,5.41,57.6,0.328
2009-07-12 16:00:00,16,4.48,3,5.39,56.23,0.278
2009-07-12 17:00:00,17,4.1,2.79,4.96,55.79,0.177
2009-07-12 18:00:00,18,3.64,2.39,4.36,56.69,0.126
2009-07-12 19:00:00,19,3.26,1.88,3.77,60.05,0.025
2009-07-12 20:00:00,20,2.82,1.07,3.02,69.2,0
2009-07-12 21:00:00,21,2.13,-0.26,2.14,96.94,0
2009-07-12 22:00:00,22,1.06,-2.19,2.44,154.15,0
2009-07-12 23:00:00,23,-0.09,-4.2,4.2,181.25,0
2009-07-13 00:00:00,24,-0.97,-5.6,5.68,189.8,0
2009-07-13 01:00:00,1,-0.82,-4.73,4.8,189.81,0.076
2009-07-13 02:00:00,2,-0.96,-4.26,4.36,192.67,0.126
2009-07-13 03:00:00,3,-0.59,-3.83,3.87,188.76,0.076
2009-07-13 04:00:00,4,0.14,-3.43,3.43,177.67,0.051
2009-07-13 05:00:00,5,1.06,-3.02,3.2,160.63,0.051
2009-07-13 06:00:00,6,2,-2.56,3.25,142.05,0
2009-07-13 07:00:00,7,2.81,-2.04,3.48,126.01,0
2009-07-13 08:00:00,8,3.49,-1.53,3.81,113.66,0
2009-07-13 09:00:00,9,4.05,-1.11,4.2,105.29,0
2009-07-13 10:00:00,10,4.52,-0.87,4.6,100.85,0.025
2009-07-13 11:00:00,11,4.88,-0.86,4.96,100.02,0.051
2009-07-13 12:00:00,12,5.13,-1.15,5.25,102.61,0.101
2009-07-13 13:00:00,13,5.23,-1.72,5.5,108.25,0.202
2009-07-13 14:00:00,14,5.13,-2.42,5.67,115.2,0.303
2009-07-13 15:00:00,15,4.79,-3,5.65,122.06,0.404
2009-07-13 16:00:00,16,4.18,-3.31,5.33,128.34,0.379
2009-07-13 17:00:00,17,3.45,-3.39,4.83,134.49,0.253
2009-07-13 18:00:00,18,2.76,-3.34,4.33,140.38,0.152
2009-07-13 19:00:00,19,2.25,-3.24,3.94,145.28,0.126
2009-07-13 20:00:00,20,1.81,-3.13,3.61,150,0
2009-07-13 21:00:00,21,1.29,-3,3.27,156.76,0
2009-07-13 22:00:00,22,0.62,-2.89,2.95,167.88,0
2009-07-13 23:00:00,23,0.01,-2.85,2.85,179.82,0
2009-07-14 00:00:00,24,-0.26,-2.98,2.99,185.01,0
2009-07-14 01:00:00,1,1.5,-0.75,1.68,116.35,0
2009-07-14 02:00:00,2,1.55,-1.09,1.89,125.21,0
2009-07-14 03:00:00,3,1.66,-1.63,2.32,134.41,0.126
2009-07-14 04:00:00,4,1.82,-2.27,2.91,141.21,0.051
2009-07-14 05:00:00,5,2,-2.91,3.53,145.58,0.101
2009-07-14 06:00:00,6,2.15,-3.46,4.07,148.17,0.051
2009-07-14 07:00:00,7,2.25,-3.82,4.44,149.53,0.076
2009-07-14 08:00:00,8,2.32,-4,4.62,149.94,0.328
2009-07-14 09:00:00,9,2.37,-4.01,4.66,149.39,0.227
2009-07-14 10:00:00,10,2.43,-3.86,4.56,147.8,0.101
2009-07-14 11:00:00,11,2.5,-3.61,4.39,145.32,0.025
2009-07-14 12:00:00,12,2.57,-3.31,4.19,142.19,0
2009-07-14 13:00:00,13,2.65,-3.01,4.01,138.69,0
2009-07-14 14:00:00,14,2.74,-2.71,3.86,134.71,0
2009-07-14 15:00:00,15,2.85,-2.39,3.72,129.98,0
2009-07-14 16:00:00,16,2.98,-2.05,3.62,124.44,0
2009-07-14 17:00:00,17,3.08,-1.7,3.52,118.82,0.025
2009-07-14 18:00:00,18,3.09,-1.37,3.38,113.94,0
2009-07-14 19:00:00,19,2.94,-1.08,3.13,110.19,0
2009-07-14 20:00:00,20,2.62,-0.77,2.73,106.48,0
2009-07-14 21:00:00,21,2.1,-0.38,2.13,100.23,0
2009-07-14 22:00:00,22,1.38,0.15,1.39,83.69,0
2009-07-14 23:00:00,23,0.58,0.77,0.96,36.65,0
2009-07-15 00:00:00,24,-0.2,1.41,1.43,352,0
2009-07-15 01:00:00,1,-0.44,1.63,1.69,344.8,0
2009-07-15 02:00:00,2,-1.18,2.05,2.36,330.17,0
2009-07-15 03:00:00,3,-1.46,2.59,2.97,330.57,0
2009-07-15 04:00:00,4,-1.41,3.18,3.48,336.08,0
2009-07-15 05:00:00,5,-1.17,3.77,3.94,342.8,0.051
2009-07-15 06:00:00,6,-0.86,4.27,4.36,348.56,0.227
2009-07-15 07:00:00,7,-0.63,4.64,4.69,352.33,0.177
2009-07-15 08:00:00,8,-0.48,4.9,4.92,354.45,0.177
2009-07-15 09:00:00,9,-0.42,5.07,5.09,355.23,0.177
2009-07-15 10:00:00,10,-0.47,5.21,5.23,354.82,0.227
2009-07-15 11:00:00,11,-0.63,5.39,5.43,353.33,0.303
2009-07-15 12:00:00,12,-0.91,5.74,5.81,351.02,0.328
2009-07-15 13:00:00,13,-1.27,6.31,6.44,348.58,0.202
2009-07-15 14:00:00,14,-1.55,6.97,7.14,347.45,0.227
2009-07-15 15:00:00,15,-1.52,7.54,7.69,348.58,0.278
2009-07-15 16:00:00,16,-1.04,7.88,7.95,352.45,0.227
2009-07-15 17:00:00,17,-0.25,7.99,8,358.23,0.278
2009-07-15 18:00:00,18,0.66,7.9,7.93,4.8,0.278
2009-07-15 19:00:00,19,1.52,7.64,7.79,11.25,0.404
2009-07-15 20:00:00,20,2.3,7.33,7.69,17.38,0.328
2009-07-15 21:00:00,21,3,7.11,7.72,22.87,0.404
2009-07-15 22:00:00,22,3.61,7.03,7.91,27.21,0.53
2009-07-15 23:00:00,23,4.01,6.88,7.96,30.28,0.48
2009-07-16 00:00:00,24,4.04,6.35,7.53,32.49,0.379
2009-07-16 01:00:00,1,0.91,5.84,5.91,8.83,0.328
2009-07-16 02:00:00,2,2.09,5.11,5.53,22.26,0.328
2009-07-16 03:00:00,3,3.17,4.54,5.53,34.94,0.303
2009-07-16 04:00:00,4,4.09,3.96,5.7,45.92,0.278
2009-07-16 05:00:00,5,4.85,3.07,5.74,57.67,0.177
2009-07-16 06:00:00,6,5.45,1.5,5.65,74.65,0.227
2009-07-16 07:00:00,7,5.84,-0.91,5.91,98.83,0.606
2009-07-16 08:00:00,8,5.8,-3.41,6.73,120.47,0.505
2009-07-16 09:00:00,9,5.04,-5.07,7.15,135.17,0.227
2009-07-16 10:00:00,10,3.48,-5.22,6.27,146.29,0.076
2009-07-16 11:00:00,11,1.76,-4.26,4.6,157.58,0
2009-07-16 12:00:00,12,0.7,-2.88,2.96,166.34,0
2009-07-16 13:00:00,13,0.87,-1.64,1.86,151.95,0
2009-07-16 14:00:00,14,1.79,-0.6,1.89,108.5,0
2009-07-16 15:00:00,15,2.7,0.31,2.72,83.48,0
2009-07-16 16:00:00,16,3.03,1.11,3.22,69.94,0
2009-07-16 17:00:00,17,2.9,1.63,3.33,60.59,0
2009-07-16 18:00:00,18,2.63,1.7,3.13,57.16,0
2009-07-16 19:00:00,19,2.43,1.2,2.71,63.65,0.101
2009-07-16 20:00:00,20,2.19,0.54,2.25,76.12,0.253
2009-07-16 21:00:00,21,1.72,0.21,1.73,82.94,0.126
2009-07-16 22:00:00,22,0.92,0.5,1.05,61.31,0.076
2009-07-16 23:00:00,23,0.1,0.82,0.83,7.19,0.051
2009-07-17 00:00:00,24,-0.31,0.36,0.48,319.61,0.051
2009-07-17 01:00:00,1,2.49,-2.89,3.81,139.22,0.051
2009-07-17 02:00:00,2,0.87,-3.9,3.99,167.44,0.076
2009-07-17 03:00:00,3,-0.39,-3.51,3.53,186.27,0.076
2009-07-17 04:00:00,4,-1.29,-2.15,2.51,210.93,0.051
2009-07-17 05:00:00,5,-1.83,-0.34,1.86,259.62,0
2009-07-17 06:00:00,6,-1.99,1.39,2.43,304.91,0
2009-07-17 07:00:00,7,-1.79,2.6,3.15,325.48,0
2009-07-17 08:00:00,8,-1.35,3.35,3.61,338.05,0.101
2009-07-17 09:00:00,9,-0.85,3.84,3.93,347.5,0.152
2009-07-17 10:00:00,10,-0.4,4.17,4.19,354.57,0.253
2009-07-17 11:00:00,11,0.13,4.17,4.17,1.75,0.177
2009-07-17 12:00:00,12,0.89,3.58,3.69,13.94,0.101
2009-07-17 13:00:00,13,1.97,2.28,3.02,40.86,0.076
2009-07-17 14:00:00,14,3.12,0.54,3.17,80.18,0.025
2009-07-17 15:00:00,15,3.98,-1.25,4.17,107.44,0.025
