date,hors,u,v,ws,wd,wf5
2009-07-09 04:00:00,4,-2.39,-2.44,3.41,224.33,0.005
2009-07-09 05:00:00,5,-2.79,-2.43,3.7,228.91,0.035
2009-07-09 06:00:00,6,-2.86,-2.36,3.71,230.5,0.04
2009-07-09 07:00:00,7,-2.59,-2.31,3.47,228.34,0.01
2009-07-09 08:00:00,8,-2.14,-2.3,3.14,222.88,0
2009-07-09 09:00:00,9,-1.7,-2.36,2.91,215.77,0
2009-07-09 10:00:00,10,-1.45,-2.49,2.88,210.2,0
2009-07-09 11:00:00,11,-1.39,-2.65,3,207.63,0.02
2009-07-09 12:00:00,12,-1.48,-2.79,3.16,207.92,0.01
2009-07-09 13:00:00,13,-1.68,-2.85,3.31,210.55,0.02
2009-07-09 14:00:00,14,-1.97,-2.79,3.41,215.2,0.046
2009-07-09 15:00:00,15,-2.3,-2.56,3.44,221.9,0.071
2009-07-09 16:00:00,16,-2.64,-2.17,3.41,230.62,0.086
2009-07-09 17:00:00,17,-2.92,-1.73,3.39,239.34,0.071
2009-07-09 18:00:00,18,-3.05,-1.41,3.37,245.16,0.071
2009-07-09 19:00:00,19,-3,-1.33,3.28,246.07,0.071
2009-07-09 20:00:00,20,-2.85,-1.4,3.17,243.84,0.056
2009-07-09 21:00:00,21,-2.7,-1.48,3.08,241.36,0.035
2009-07-09 22:00:00,22,-2.67,-1.45,3.04,241.41,0.015
2009-07-09 23:00:00,23,-2.75,-1.31,3.04,244.48,0.005
2009-07-10 00:00:00,24,-2.93,-1.05,3.11,250.24,0
2009-07-10 01:00:00,1,-2.06,1.13,2.35,298.7,0
2009-07-10 02:00:00,2,-2.25,1.14,2.53,296.94,0
2009-07-10 03:00:00,3,-2.24,1.06,2.48,295.44,0
2009-07-10 04:00:00,4,-2.09,0.94,2.29,294.13,0
2009-07-10 05:00:00,5,-1.91,0.82,2.08,293.28,0
2009-07-10 06:00:00,6,-1.83,0.8,1.99,293.54,0
2009-07-10 07:00:00,7,-1.9,0.9,2.1,295.35,0
2009-07-10 08:00:00,8,-2.04,1.1,2.31,298.25,0
2009-07-10 09:00:00,9,-2.12,1.33,2.5,302.05,0
2009-07-10 10:00:00,10,-2.04,1.55,2.56,307.25,0
2009-07-10 11:00:00,11,-1.79,1.77,2.52,314.78,0
2009-07-10 12:00:00,12,-1.39,2.02,2.45,325.56,0.005
2009-07-10 13:00:00,13,-0.86,2.3,2.46,339.39,0.03
2009-07-10 14:00:00,14,-0.29,2.51,2.53,353.49,0.056
2009-07-10 15:00:00,15,0.27,2.55,2.56,6.09,0.051
2009-07-10 16:00:00,16,0.74,2.34,2.46,17.45,0.02
2009-07-10 17:00:00,17,1.05,2.04,2.29,27.27,0.025
2009-07-10 18:00:00,18,1.16,1.81,2.15,32.55,0.046
2009-07-10 19:00:00,19,1.02,1.8,2.07,29.61,0.061
2009-07-10 20:00:00,20,0.68,1.89,2.01,19.86,0.056
2009-07-10 21:00:00,21,0.21,1.95,1.96,6.09,0.066
2009-07-10 22:00:00,22,-0.33,1.88,1.91,349.93,0.025
2009-07-10 23:00:00,23,-0.83,1.88,2.06,336.3,0
2009-07-11 00:00:00,24,-1.14,2.21,2.49,332.7,0.005
2009-07-11 01:00:00,1,-0.74,3.33,3.41,347.52,0.066
2009-07-11 02:00:00,2,-0.55,4.1,4.14,352.34,0.228
2009-07-11 03:00:00,3,-0.36,4.83,4.85,355.69,0.374
2009-07-11 04:00:00,4,-0.18,5.49,5.49,358.13,0.475
2009-07-11 05:00:00,5,0.04,5.97,5.97,0.42,0.536
2009-07-11 06:00:00,6,0.35,6.21,6.22,3.24,0.465
2009-07-11 07:00:00,7,0.74,6.15,6.2,6.9,0.354
2009-07-11 08:00:00,8,1.02,5.88,5.97,9.85,0.308
2009-07-11 09:00:00,9,0.94,5.54,5.61,9.6,0.334
2009-07-11 10:00:00,10,0.38,5.25,5.26,4.09,0.339
2009-07-11 11:00:00,11,-0.22,5.19,5.19,357.56,0.329
2009-07-11 12:00:00,12,-0.28,5.51,5.52,357.11,0.374
2009-07-11 13:00:00,13,0.57,6.3,6.32,5.17,0.465
2009-07-11 14:00:00,14,1.86,7.19,7.42,14.48,0.485
2009-07-11 15:00:00,15,2.91,7.74,8.27,20.6,0.531
2009-07-11 16:00:00,16,3.25,7.65,8.31,23.04,0.455
2009-07-11 17:00:00,17,3.18,7.12,7.8,24.08,0.46
2009-07-11 18:00:00,18,3.19,6.5,7.24,26.15,0.394
2009-07-11 19:00:00,19,3.65,6.05,7.07,31.06,0.44
2009-07-11 20:00:00,20,4.38,5.66,7.15,37.73,0.319
2009-07-11 21:00:00,21,5.08,5.1,7.2,44.89,0.384
2009-07-11 22:00:00,22,5.52,4.25,6.96,52.37,0.349
2009-07-11 23:00:00,23,5.65,3.28,6.53,59.87,0.253
2009-07-12 00:00:00,24,5.5,2.42,6.01,66.23,0.182
2009-07-12 01:00:00,1,6.71,0.35,6.72,86.98,0.076
2009-07-12 02:00:00,2,7.21,-1.49,7.36,101.69,0.076
2009-07-12 03:00:00,3,6.91,-2.01,7.2,106.22,0.116
2009-07-12 04:00:00,4,6.1,-1.61,6.31,104.79,0.228
2009-07-12 05:00:00,5,5.19,-0.82,5.25,98.96,0.157
2009-07-12 06:00:00,6,4.59,-0.18,4.6,92.3,0.126
2009-07-12 07:00:00,7,4.61,-0.12,4.61,91.51,0.106
2009-07-12 08:00:00,8,4.95,-0.47,4.97,95.4,0.121
2009-07-12 09:00:00,9,5.17,-0.92,5.25,100.09,0.137
2009-07-12 10:00:00,10,4.96,-1.22,5.11,103.82,0.076
2009-07-12 11:00:00,11,4.45,-1.29,4.63,106.15,0.046
2009-07-12 12:00:00,12,3.88,-1.09,4.03,105.67,0.025
2009-07-12 13:00:00,13,3.46,-0.61,3.51,99.92,0.04
2009-07-12 14:00:00,14,3.26,0.1,3.26,88.31,0.025
2009-07-12 15:00:00,15,3.31,0.93,3.44,74.34,0.005
2009-07-12 16:00:00,16,3.62,1.79,4.04,63.63,0.056
2009-07-12 17:00:00,17,4.09,2.56,4.82,58,0.142
2009-07-12 18:00:00,18,4.61,3.07,5.54,56.32,0.263
2009-07-12 19:00:00,19,5.05,3.23,6,57.4,0.349
2009-07-12 20:00:00,20,5.28,3.07,6.11,59.8,0.465
2009-07-12 21:00:00,21,5.16,2.67,5.81,62.59,0.501
2009-07-12 22:00:00,22,4.61,2.12,5.07,65.32,0.475
2009-07-12 23:00:00,23,3.86,1.53,4.16,68.38,0.46
2009-07-13 00:00:00,24,3.21,1.05,3.38,71.92,0.389
2009-07-13 01:00:00,1,3.69,1.29,3.91,70.75,0.222
2009-07-13 02:00:00,2,3.31,0.67,3.37,78.58,0.248
2009-07-13 03:00:00,3,3.14,0.2,3.15,86.27,0.228
2009-07-13 04:00:00,4,3.14,-0.12,3.15,92.2,0.142
2009-07-13 05:00:00,5,3.27,-0.32,3.28,95.6,0.121
2009-07-13 06:00:00,6,3.44,-0.4,3.47,96.67,0.116
2009-07-13 07:00:00,7,3.63,-0.39,3.65,96.12,0.066
2009-07-13 08:00:00,8,3.84,-0.35,3.86,95.25,0.056
2009-07-13 09:00:00,9,4.11,-0.38,4.13,95.29,0.081
2009-07-13 10:00:00,10,4.45,-0.52,4.48,96.62,0.131
2009-07-13 11:00:00,11,4.79,-0.63,4.84,97.52,0.152
2009-07-13 12:00:00,12,5.07,-0.56,5.1,96.35,0.258
2009-07-13 13:00:00,13,5.23,-0.18,5.24,91.94,0.283
2009-07-13 14:00:00,14,5.33,0.52,5.36,84.43,0.217
2009-07-13 15:00:00,15,5.45,1.48,5.65,74.77,0.212
2009-07-13 16:00:00,16,5.67,2.61,6.24,65.31,0.177
2009-07-13 17:00:00,17,6.03,3.53,6.99,59.64,0.167
2009-07-13 18:00:00,18,6.57,3.84,7.61,59.68,0.187
2009-07-13 19:00:00,19,7.25,3.25,7.95,65.86,0.308
2009-07-13 20:00:00,20,7.75,1.99,8,75.61,0.177
2009-07-13 21:00:00,21,7.67,0.43,7.68,86.78,0.101
2009-07-13 22:00:00,22,6.77,-1.07,6.85,99,0.243
2009-07-13 23:00:00,23,5.39,-2.25,5.84,112.69,0.501
2009-07-14 00:00:00,24,4.02,-2.86,4.94,125.45,0.42
2009-07-14 01:00:00,1,3.97,-2.81,4.86,125.24,0.298
2009-07-14 02:00:00,2,3.78,-2.06,4.3,118.61,0.404
2009-07-14 03:00:00,3,3.57,-1.13,3.74,107.56,0.182
2009-07-14 04:00:00,4,3.39,-0.18,3.39,93.05,0.051
2009-07-14 05:00:00,5,3.31,0.55,3.36,80.57,0.015
2009-07-14 06:00:00,6,3.44,0.8,3.53,76.86,0.005
2009-07-14 07:00:00,7,3.8,0.42,3.82,83.75,0.02
2009-07-14 08:00:00,8,4.19,-0.39,4.2,95.29,0.081
2009-07-14 09:00:00,9,4.32,-1.29,4.51,106.64,0.222
2009-07-14 10:00:00,10,4.02,-2.01,4.5,116.57,0.217
2009-07-14 11:00:00,11,3.55,-2.43,4.3,124.4,0.152
2009-07-14 12:00:00,12,3.25,-2.46,4.08,127.15,0.111
2009-07-14 13:00:00,13,3.37,-2.08,3.96,121.73,0.061
2009-07-14 14:00:00,14,3.73,-1.49,4.01,111.8,0.101
2009-07-14 15:00:00,15,4.03,-0.94,4.14,103.09,0.081
2009-07-14 16:00:00,16,4.06,-0.63,4.11,98.77,0.04
2009-07-14 17:00:00,17,3.92,-0.57,3.96,98.23,0.061
2009-07-14 18:00:00,18,3.74,-0.71,3.81,100.72,0.182
2009-07-14 19:00:00,19,3.66,-0.98,3.79,104.98,0.162
2009-07-14 20:00:00,20,3.56,-1.18,3.75,108.26,0.076
2009-07-14 21:00:00,21,3.32,-1.07,3.49,107.87,0.02
2009-07-14 22:00:00,22,2.86,-0.53,2.91,100.56,0.025
2009-07-14 23:00:00,23,2.34,0.19,2.35,85.43,0.106
2009-07-15 00:00:00,24,2,0.74,2.13,69.74,0.394
2009-07-15 01:00:00,1,4.04,0.78,4.11,79.1,0.43
2009-07-15 02:00:00,2,4.39,-0.15,4.39,91.9,0.399
2009-07-15 03:00:00,3,4.34,-0.87,4.43,101.34,0.495
2009-07-15 04:00:00,4,4.02,-1.41,4.26,109.28,0.329
2009-07-15 05:00:00,5,3.58,-1.74,3.98,115.9,0.228
2009-07-15 06:00:00,6,3.21,-1.86,3.71,120.05,0.152
2009-07-15 07:00:00,7,3.02,-1.76,3.5,120.33,0.096
2009-07-15 08:00:00,8,2.86,-1.56,3.26,118.67,0.056
2009-07-15 09:00:00,9,2.53,-1.37,2.88,118.54,0.01
2009-07-15 10:00:00,10,1.9,-1.27,2.28,123.69,0
2009-07-15 11:00:00,11,1.2,-1.09,1.62,132.11,0
2009-07-15 12:00:00,12,0.75,-0.63,0.98,130.06,0
2009-07-15 13:00:00,13,0.76,0.24,0.8,72.68,0
2009-07-15 14:00:00,14,1.1,1.34,1.73,39.25,0.005
2009-07-15 15:00:00,15,1.53,2.44,2.88,32.01,0.035
2009-07-15 16:00:00,16,1.84,3.32,3.8,29,0.03
2009-07-15 17:00:00,17,1.96,3.94,4.4,26.48,0.076
2009-07-15 18:00:00,18,1.82,4.25,4.63,23.14,0.096
2009-07-15 19:00:00,19,1.39,4.26,4.48,18.05,0.061
2009-07-15 20:00:00,20,0.75,3.89,3.96,10.85,0.046
2009-07-15 21:00:00,21,0.01,3.11,3.11,0.15,0.035
2009-07-15 22:00:00,22,-0.72,1.95,2.08,339.82,0.005
2009-07-15 23:00:00,23,-1.33,0.79,1.55,300.72,0
2009-07-16 00:00:00,24,-1.72,0.08,1.72,272.76,0
2009-07-16 01:00:00,1,-1.79,1.15,2.13,302.72,0
2009-07-16 02:00:00,2,-1.92,0.95,2.14,296.27,0
2009-07-16 03:00:00,3,-1.9,0.84,2.08,293.78,0.005
2009-07-16 04:00:00,4,-1.82,0.87,2.02,295.51,0.005
2009-07-16 05:00:00,5,-1.89,1.1,2.19,300.2,0.02
2009-07-16 06:00:00,6,-2.39,1.61,2.89,303.99,0.066
2009-07-16 07:00:00,7,-3.39,2.45,4.18,305.78,0.071
2009-07-16 08:00:00,8,-4.2,3.52,5.48,309.95,0.116
2009-07-16 09:00:00,9,-3.93,4.72,6.15,320.23,0.051
2009-07-16 10:00:00,10,-2.04,5.91,6.25,340.94,0.061
2009-07-16 11:00:00,11,0.63,6.76,6.79,5.3,0.364
2009-07-16 12:00:00,12,2.89,6.94,7.51,22.64,0.404
2009-07-16 13:00:00,13,3.88,6.24,7.34,31.87,0.344
2009-07-16 14:00:00,14,3.92,5.13,6.46,37.37,0.222
2009-07-16 15:00:00,15,3.68,4.26,5.63,40.77,0.177
2009-07-16 16:00:00,16,3.68,4.08,5.49,42.01,0.278
2009-07-16 17:00:00,17,4,4.33,5.89,42.76,0.339
2009-07-16 18:00:00,18,4.6,4.55,6.47,45.34,0.359
2009-07-16 19:00:00,19,5.4,4.4,6.96,50.83,0.435
2009-07-16 20:00:00,20,6.09,3.89,7.23,57.44,0.445
2009-07-16 21:00:00,21,6.34,3.14,7.08,63.68,0.445
2009-07-16 22:00:00,22,5.93,2.26,6.35,69.15,0.521
2009-07-16 23:00:00,23,5.08,1.4,5.27,74.56,0.475
2009-07-17 00:00:00,24,4.13,0.73,4.19,80.01,0.233
2009-07-17 01:00:00,1,3.72,1.6,4.05,66.71,0.081
2009-07-17 02:00:00,2,3.13,2.45,3.97,51.94,0.04
2009-07-17 03:00:00,3,2.65,2.56,3.68,45.99,0.02
2009-07-17 04:00:00,4,2.24,2.14,3.1,46.23,0.005
2009-07-17 05:00:00,5,1.81,1.5,2.35,50.38,0
2009-07-17 06:00:00,6,1.27,0.94,1.58,53.61,0.066
2009-07-17 07:00:00,7,0.58,0.67,0.89,40.69,0.197
2009-07-17 08:00:00,8,-0.02,0.59,0.59,357.61,0.121
2009-07-17 09:00:00,9,-0.23,0.46,0.52,333.21,0.111
2009-07-17 10:00:00,10,0.14,0.16,0.21,41.61,0.106
2009-07-17 11:00:00,11,0.78,-0.2,0.81,104.48,0.025
