date,hors,u,v,ws,wd,wf4
2009-07-04 01:00:00,1,4.26,-3.86,5.75,132.2,0.165
2009-07-04 02:00:00,2,4.06,-3.55,5.4,131.19,0.264
2009-07-04 03:00:00,3,3.87,-3.29,5.08,130.38,0.65
2009-07-04 04:00:00,4,3.68,-3.07,4.79,129.8,0.595
2009-07-04 05:00:00,5,3.44,-2.85,4.47,129.58,0.38
2009-07-04 06:00:00,6,3.1,-2.6,4.04,129.91,0.386
2009-07-04 07:00:00,7,2.65,-2.3,3.51,130.99,0.088
2009-07-04 08:00:00,8,2.28,-2.08,3.09,132.33,0.006
2009-07-04 09:00:00,9,2.24,-2.05,3.04,132.55,0.011
2009-07-04 10:00:00,10,2.66,-2.3,3.52,130.89,0.05
2009-07-04 11:00:00,11,3.31,-2.68,4.26,128.94,0.171
2009-07-04 12:00:00,12,3.86,-2.96,4.87,127.52,0.132
2009-07-04 13:00:00,13,4.05,-3,5.04,126.57,0.105
2009-07-04 14:00:00,14,4,-2.86,4.91,125.56,0.127
2009-07-04 15:00:00,15,3.91,-2.64,4.72,124.03,0.182
2009-07-04 16:00:00,16,3.94,-2.44,4.64,121.69,0.116
2009-07-04 17:00:00,17,4.04,-2.18,4.6,118.36,0.061
2009-07-04 18:00:00,18,4.1,-1.79,4.48,113.62,0.039
2009-07-04 19:00:00,19,4.03,-1.23,4.21,106.99,0.033
2009-07-04 20:00:00,20,3.75,-0.66,3.81,100.04,0.061
2009-07-04 21:00:00,21,3.22,-0.32,3.24,95.72,0.028
2009-07-04 22:00:00,22,2.44,-0.34,2.47,98.02,0.006
2009-07-04 23:00:00,23,1.61,-0.5,1.69,107.34,0.022
2009-07-05 00:00:00,24,0.97,-0.49,1.09,116.56,0.017
2009-07-05 01:00:00,1,2.49,0.96,2.67,68.86,0.039
2009-07-05 02:00:00,2,2.33,1.33,2.68,60.21,0.05
2009-07-05 03:00:00,3,2.31,1.57,2.8,55.79,0.05
2009-07-05 04:00:00,4,2.4,1.72,2.95,54.46,0.033
2009-07-05 05:00:00,5,2.55,1.79,3.12,54.87,0.039
2009-07-05 06:00:00,6,2.71,1.84,3.27,55.85,0.022
2009-07-05 07:00:00,7,2.82,1.87,3.39,56.45,0.154
2009-07-05 08:00:00,8,2.8,1.91,3.39,55.73,0.176
2009-07-05 09:00:00,9,2.54,1.95,3.2,52.48,0.127
2009-07-05 10:00:00,10,1.99,1.97,2.8,45.34,0.039
2009-07-05 11:00:00,11,1.43,1.86,2.34,37.54,0.006
2009-07-05 12:00:00,12,1.19,1.49,1.91,38.49,0
2009-07-05 13:00:00,13,1.49,0.82,1.7,61.2,0
2009-07-05 14:00:00,14,2.1,0.07,2.1,87.96,0
2009-07-05 15:00:00,15,2.64,-0.43,2.67,99.33,0
2009-07-05 16:00:00,16,2.86,-0.48,2.9,99.62,0
2009-07-05 17:00:00,17,2.93,-0.24,2.94,94.6,0
2009-07-05 18:00:00,18,3.13,0.06,3.13,88.83,0.022
2009-07-05 19:00:00,19,3.62,0.22,3.63,86.45,0.017
2009-07-05 20:00:00,20,4.17,0.3,4.18,85.83,0.022
2009-07-05 21:00:00,21,4.41,0.42,4.43,84.58,0
2009-07-05 22:00:00,22,4.1,0.65,4.15,80.94,0.061
2009-07-05 23:00:00,23,3.47,0.97,3.6,74.37,0.039
2009-07-06 00:00:00,24,2.86,1.3,3.14,65.59,0.011
2009-07-06 01:00:00,1,4.01,-1.26,4.2,107.46,0.088
2009-07-06 02:00:00,2,3.24,-1.76,3.69,118.44,0.017
2009-07-06 03:00:00,3,2.23,-2,2.99,131.84,0.006
2009-07-06 04:00:00,4,1.14,-2,2.3,150.24,0.061
2009-07-06 05:00:00,5,0.25,-1.71,1.73,171.57,0.017
2009-07-06 06:00:00,6,-0.14,-1.07,1.08,187.68,0
2009-07-06 07:00:00,7,0.13,-0.11,0.17,129.16,0
2009-07-06 08:00:00,8,0.83,0.82,1.17,45.32,0
2009-07-06 09:00:00,9,1.6,1.24,2.02,52.28,0
2009-07-06 10:00:00,10,2.16,0.83,2.31,68.91,0
2009-07-06 11:00:00,11,2.5,-0.11,2.51,92.43,0
2009-07-06 12:00:00,12,2.71,-1.14,2.94,112.74,0
2009-07-06 13:00:00,13,2.86,-1.9,3.43,123.68,0
2009-07-06 14:00:00,14,2.98,-2.37,3.81,128.52,0.006
2009-07-06 15:00:00,15,3.14,-2.6,4.08,129.62,0
2009-07-06 16:00:00,16,3.35,-2.65,4.27,128.38,0
2009-07-06 17:00:00,17,3.49,-2.67,4.4,127.39,0.006
2009-07-06 18:00:00,18,3.44,-2.82,4.45,129.31,0.105
2009-07-06 19:00:00,19,3.11,-3.21,4.47,135.88,0.061
2009-07-06 20:00:00,20,2.6,-3.72,4.54,145.05,0.028
2009-07-06 21:00:00,21,2.06,-4.18,4.66,153.76,0.006
2009-07-06 22:00:00,22,1.63,-4.44,4.73,159.85,0.006
2009-07-06 23:00:00,23,1.35,-4.41,4.61,162.99,0.121
2009-07-07 00:00:00,24,1.24,-4,4.19,162.81,0.132
2009-07-07 01:00:00,1,1.28,-2.79,3.07,155.35,0
2009-07-07 02:00:00,2,1.28,-2.11,2.47,148.8,0
2009-07-07 03:00:00,3,1.53,-1.82,2.38,139.93,0.033
2009-07-07 04:00:00,4,1.97,-1.81,2.68,132.59,0.083
2009-07-07 05:00:00,5,2.51,-1.94,3.17,127.6,0
2009-07-07 06:00:00,6,3.07,-2.04,3.69,123.51,0.011
2009-07-07 07:00:00,7,3.58,-2,4.1,119.21,0.05
2009-07-07 08:00:00,8,4.02,-1.91,4.45,115.45,0.176
2009-07-07 09:00:00,9,4.39,-1.89,4.78,113.3,0.253
2009-07-07 10:00:00,10,4.69,-2.03,5.1,113.39,0.226
2009-07-07 11:00:00,11,4.92,-2.3,5.43,115.02,0.275
2009-07-07 12:00:00,12,5.1,-2.64,5.74,117.38,0.259
2009-07-07 13:00:00,13,5.24,-3,6.04,119.79,0.287
2009-07-07 14:00:00,14,5.42,-3.31,6.35,121.37,0.325
2009-07-07 15:00:00,15,5.74,-3.49,6.72,121.31,0.424
2009-07-07 16:00:00,16,6.24,-3.53,7.17,119.47,0.446
2009-07-07 17:00:00,17,6.7,-3.5,7.56,117.54,0.446
2009-07-07 18:00:00,18,6.87,-3.52,7.72,117.14,0.413
2009-07-07 19:00:00,19,6.56,-3.67,7.52,119.24,0.275
2009-07-07 20:00:00,20,5.98,-3.82,7.1,122.55,0.364
2009-07-07 21:00:00,21,5.43,-3.77,6.61,124.78,0.314
2009-07-07 22:00:00,22,5.13,-3.42,6.17,123.71,0.176
2009-07-07 23:00:00,23,5,-2.94,5.8,120.43,0.132
2009-07-08 00:00:00,24,4.88,-2.55,5.51,117.56,0.171
2009-07-08 01:00:00,1,5.24,-2.63,5.87,116.68,0.375
2009-07-08 02:00:00,2,5.19,-2.72,5.86,117.63,0.391
2009-07-08 03:00:00,3,4.86,-2.74,5.58,119.38,0.551
2009-07-08 04:00:00,4,4.35,-2.71,5.12,121.89,0.749
2009-07-08 05:00:00,5,3.77,-2.62,4.59,124.84,0.452
2009-07-08 06:00:00,6,3.23,-2.48,4.07,127.48,0.171
2009-07-08 07:00:00,7,2.84,-2.29,3.64,128.86,0.033
2009-07-08 08:00:00,8,2.55,-2.11,3.31,129.52,0.006
2009-07-08 09:00:00,9,2.33,-2.02,3.09,130.94,0
2009-07-08 10:00:00,10,2.13,-2.09,2.98,134.44,0
2009-07-08 11:00:00,11,1.96,-2.26,2.99,139.09,0
2009-07-08 12:00:00,12,1.85,-2.48,3.1,143.29,0
2009-07-08 13:00:00,13,1.83,-2.7,3.26,145.96,0
2009-07-08 14:00:00,14,1.86,-2.91,3.46,147.37,0
2009-07-08 15:00:00,15,1.94,-3.11,3.67,148.03,0
2009-07-08 16:00:00,16,2.05,-3.31,3.89,148.25,0
2009-07-08 17:00:00,17,2.19,-3.47,4.1,147.77,0
2009-07-08 18:00:00,18,2.37,-3.55,4.27,146.21,0
2009-07-08 19:00:00,19,2.6,-3.53,4.38,143.56,0
2009-07-08 20:00:00,20,2.78,-3.43,4.42,141,0.039
2009-07-08 21:00:00,21,2.78,-3.3,4.31,139.97,0.033
2009-07-08 22:00:00,22,2.51,-3.18,4.05,141.76,0.006
2009-07-08 23:00:00,23,2.02,-3.1,3.7,146.85,0
2009-07-09 00:00:00,24,1.41,-3.09,3.39,155.46,0.006
2009-07-09 01:00:00,1,-0.15,-2.96,2.96,182.9,0
2009-07-09 02:00:00,2,-0.68,-2.71,2.79,194.07,0
2009-07-09 03:00:00,3,-0.92,-2.19,2.37,202.89,0.033
2009-07-09 04:00:00,4,-0.97,-1.48,1.77,213.27,0.017
2009-07-09 05:00:00,5,-0.94,-0.69,1.17,234.03,0
2009-07-09 06:00:00,6,-0.96,0.12,0.97,277.08,0
2009-07-09 07:00:00,7,-1.11,0.84,1.39,307.02,0
2009-07-09 08:00:00,8,-1.36,1.36,1.92,315.13,0
2009-07-09 09:00:00,9,-1.61,1.57,2.24,314.23,0
2009-07-09 10:00:00,10,-1.8,1.38,2.27,307.49,0.006
2009-07-09 11:00:00,11,-1.88,0.93,2.1,296.24,0
2009-07-09 12:00:00,12,-1.83,0.39,1.87,281.96,0.011
2009-07-09 13:00:00,13,-1.63,-0.08,1.63,267.06,0.006
2009-07-09 14:00:00,14,-1.36,-0.38,1.41,254.6,0
2009-07-09 15:00:00,15,-1.16,-0.39,1.22,251.18,0
2009-07-09 16:00:00,16,-1.06,-0.11,1.07,263.96,0
2009-07-09 17:00:00,17,-0.92,0.21,0.94,283.04,0.006
2009-07-09 18:00:00,18,-0.5,0.25,0.56,296.79,0.044
2009-07-09 19:00:00,19,0.3,-0.21,0.37,124.5,0.061
2009-07-09 20:00:00,20,1.24,-0.98,1.58,128.28,0.011
2009-07-09 21:00:00,21,1.96,-1.76,2.63,132.02,0.011
2009-07-09 22:00:00,22,2.15,-2.28,3.13,136.58,0
2009-07-09 23:00:00,23,1.83,-2.35,2.98,142.09,0
2009-07-10 00:00:00,24,1.04,-1.83,2.1,150.38,0
2009-07-10 01:00:00,1,-0.62,-0.05,0.62,265.65,0
2009-07-10 02:00:00,2,-1.66,0.9,1.88,298.43,0
2009-07-10 03:00:00,3,-2.02,1.66,2.61,309.37,0.055
2009-07-10 04:00:00,4,-1.91,2.24,2.95,319.56,0.325
2009-07-10 05:00:00,5,-1.58,2.63,3.07,329,0.347
2009-07-10 06:00:00,6,-1.28,2.78,3.06,335.23,0.419
2009-07-10 07:00:00,7,-1.22,2.71,2.97,335.72,0.375
2009-07-10 08:00:00,8,-1.35,2.58,2.91,332.44,0.457
2009-07-10 09:00:00,9,-1.54,2.6,3.02,329.27,0.43
2009-07-10 10:00:00,10,-1.71,2.9,3.37,329.56,0.331
2009-07-10 11:00:00,11,-1.72,3.36,3.78,332.91,0.347
2009-07-10 12:00:00,12,-1.48,3.78,4.06,338.64,0.231
2009-07-10 13:00:00,13,-0.9,3.99,4.09,347.33,0.033
2009-07-10 14:00:00,14,-0.01,4.02,4.02,359.85,0.006
2009-07-10 15:00:00,15,1.12,3.92,4.08,15.95,0.033
2009-07-10 16:00:00,16,2.38,3.78,4.47,32.24,0.116
2009-07-10 17:00:00,17,3.46,3.73,5.09,42.86,0.231
2009-07-10 18:00:00,18,3.98,3.92,5.59,45.42,0.38
2009-07-10 19:00:00,19,3.72,4.43,5.78,39.96,0.452
2009-07-10 20:00:00,20,2.96,5,5.81,30.63,0.523
2009-07-10 21:00:00,21,2.16,5.29,5.71,22.18,0.617
2009-07-10 22:00:00,22,1.64,5.07,5.33,17.95,0.595
2009-07-10 23:00:00,23,1.41,4.6,4.81,17.04,0.468
2009-07-11 00:00:00,24,1.36,4.25,4.46,17.72,0.408
2009-07-11 01:00:00,1,0.82,4.92,4.99,9.43,0.358
2009-07-11 02:00:00,2,0.7,5.05,5.1,7.94,0.441
2009-07-11 03:00:00,3,0.95,5.14,5.23,10.46,0.507
2009-07-11 04:00:00,4,1.44,5.17,5.37,15.56,0.584
2009-07-11 05:00:00,5,2.01,5.14,5.52,21.42,0.623
2009-07-11 06:00:00,6,2.49,5.02,5.61,26.38,0.705
2009-07-11 07:00:00,7,2.76,4.82,5.55,29.85,0.744
2009-07-11 08:00:00,8,2.99,4.41,5.33,34.11,0.716
2009-07-11 09:00:00,9,3.39,3.7,5.02,42.52,0.556
2009-07-11 10:00:00,10,4.09,2.66,4.88,56.98,0.325
2009-07-11 11:00:00,11,4.8,1.7,5.09,70.52,0.176
2009-07-11 12:00:00,12,5.11,1.31,5.27,75.6,0.006
2009-07-11 13:00:00,13,4.78,1.79,5.1,69.42,0.017
2009-07-11 14:00:00,14,4.21,2.6,4.95,58.36,0.039
2009-07-11 15:00:00,15,3.98,2.96,4.97,53.36,0.143
2009-07-11 16:00:00,16,4.46,2.34,5.03,62.29,0.347
2009-07-11 17:00:00,17,5.18,0.97,5.27,79.39,0.479
2009-07-11 18:00:00,18,5.52,-0.7,5.56,97.21,0.364
2009-07-11 19:00:00,19,5.02,-2.28,5.52,114.45,0.198
2009-07-11 20:00:00,20,4.06,-3.66,5.47,132.03,0.149
2009-07-11 21:00:00,21,3.21,-4.77,5.75,146.05,0.314
2009-07-11 22:00:00,22,2.91,-5.56,6.28,152.42,0.584
2009-07-11 23:00:00,23,3.03,-6.04,6.76,153.39,0.672
2009-07-12 00:00:00,24,3.32,-6.22,7.05,151.9,0.496
2009-07-12 01:00:00,1,4.14,-5.78,7.11,144.37,0.556
2009-07-12 02:00:00,2,3.75,-5.18,6.39,144.11,0.854
2009-07-12 03:00:00,3,3.45,-4.45,5.63,142.22,0.887
2009-07-12 04:00:00,4,3.24,-3.66,4.89,138.44,0.733
2009-07-12 05:00:00,5,3.13,-2.89,4.26,132.73,0.601
2009-07-12 06:00:00,6,3.1,-2.24,3.82,125.82,0.551
2009-07-12 07:00:00,7,3.15,-1.76,3.61,119.23,0.231
2009-07-12 08:00:00,8,3.24,-1.38,3.52,113.16,0.072
2009-07-12 09:00:00,9,3.3,-0.98,3.44,106.55,0.017
2009-07-12 10:00:00,10,3.32,-0.47,3.35,98.05,0.039
2009-07-12 11:00:00,11,3.39,0.08,3.39,88.68,0.088
2009-07-12 12:00:00,12,3.66,0.55,3.7,81.44,0.22
2009-07-12 13:00:00,13,4.21,0.86,4.3,78.44,0.209
2009-07-12 14:00:00,14,4.94,1.01,5.05,78.43,0.281
2009-07-12 15:00:00,15,5.7,1.03,5.79,79.77,0.331
2009-07-12 16:00:00,16,6.34,0.92,6.4,81.72,0.402
2009-07-12 17:00:00,17,6.69,0.63,6.72,84.6,0.358
2009-07-12 18:00:00,18,6.63,0.09,6.63,89.24,0.364
2009-07-12 19:00:00,19,6.04,-0.74,6.08,96.99,0.309
2009-07-12 20:00:00,20,5.05,-1.69,5.32,108.48,0.143
2009-07-12 21:00:00,21,3.83,-2.54,4.6,123.58,0.055
2009-07-12 22:00:00,22,2.58,-3.14,4.07,140.61,0.044
2009-07-12 23:00:00,23,1.54,-3.5,3.82,156.24,0.083
2009-07-13 00:00:00,24,0.96,-3.65,3.77,165.32,0.011
2009-07-13 01:00:00,1,1.33,-3.61,3.85,159.71,0.011
2009-07-13 02:00:00,2,1.34,-3.16,3.43,157,0.017
2009-07-13 03:00:00,3,1.57,-2.82,3.23,150.94,0.05
2009-07-13 04:00:00,4,1.95,-2.56,3.22,142.71,0.072
2009-07-13 05:00:00,5,2.38,-2.3,3.31,134.11,0.088
2009-07-13 06:00:00,6,2.73,-1.98,3.37,125.94,0.099
2009-07-13 07:00:00,7,2.94,-1.54,3.32,117.72,0.055
2009-07-13 08:00:00,8,3.14,-1.1,3.33,109.29,0.05
2009-07-13 09:00:00,9,3.52,-0.77,3.61,102.4,0.105
2009-07-13 10:00:00,10,4.18,-0.68,4.24,99.29,0.16
2009-07-13 11:00:00,11,4.91,-0.89,4.99,100.25,0.242
2009-07-13 12:00:00,12,5.42,-1.43,5.6,104.81,0.309
2009-07-13 13:00:00,13,5.51,-2.3,5.97,112.64,0.402
2009-07-13 14:00:00,14,5.34,-3.2,6.22,120.9,0.309
2009-07-13 15:00:00,15,5.16,-3.78,6.39,126.18,0.298
2009-07-13 16:00:00,16,5.15,-3.8,6.4,126.39,0.275
2009-07-13 17:00:00,17,5.21,-3.48,6.27,123.69,0.237
2009-07-13 18:00:00,18,5.19,-3.15,6.07,121.23,0.226
2009-07-13 19:00:00,19,4.96,-3.06,5.83,121.65,0.198
2009-07-13 20:00:00,20,4.57,-3.12,5.53,124.35,0.099
2009-07-13 21:00:00,21,4.08,-3.16,5.16,127.75,0.061
2009-07-13 22:00:00,22,3.58,-3.05,4.7,130.4,0.044
2009-07-13 23:00:00,23,3.17,-2.88,4.28,132.25,0.044
2009-07-14 00:00:00,24,2.94,-2.79,4.05,133.52,0
2009-07-14 01:00:00,1,3.47,-1.27,3.7,110.09,0.132
2009-07-14 02:00:00,2,3.27,-1.67,3.67,117.04,0.298
2009-07-14 03:00:00,3,3.14,-1.86,3.65,120.65,0.16
2009-07-14 04:00:00,4,3.04,-1.89,3.58,121.9,0.226
2009-07-14 05:00:00,5,2.93,-1.85,3.47,122.25,0.226
2009-07-14 06:00:00,6,2.74,-1.81,3.29,123.38,0.182
2009-07-14 07:00:00,7,2.45,-1.82,3.05,126.66,0.083
2009-07-14 08:00:00,8,2.16,-1.86,2.85,130.64,0.039
2009-07-14 09:00:00,9,2.04,-1.85,2.75,132.2,0.011
2009-07-14 10:00:00,10,2.17,-1.76,2.79,129.06,0
2009-07-14 11:00:00,11,2.43,-1.67,2.95,124.51,0
2009-07-14 12:00:00,12,2.63,-1.68,3.12,122.5,0
2009-07-14 13:00:00,13,2.67,-1.84,3.24,124.65,0
2009-07-14 14:00:00,14,2.69,-2.06,3.39,127.46,0
2009-07-14 15:00:00,15,2.91,-2.17,3.63,126.7,0
2009-07-14 16:00:00,16,3.46,-2.07,4.03,120.82,0
2009-07-14 17:00:00,17,4.11,-1.83,4.5,114.02,0.061
2009-07-14 18:00:00,18,4.5,-1.58,4.77,109.36,0.055
2009-07-14 19:00:00,19,4.4,-1.41,4.62,107.78,0.099
2009-07-14 20:00:00,20,3.9,-1.26,4.1,107.94,0.138
2009-07-14 21:00:00,21,3.21,-1.06,3.38,108.2,0.138
2009-07-14 22:00:00,22,2.48,-0.72,2.58,106.12,0.028
2009-07-14 23:00:00,23,1.72,-0.24,1.74,97.87,0
2009-07-15 00:00:00,24,0.93,0.37,1,68.44,0
2009-07-15 01:00:00,1,0.6,0.72,0.93,39.88,0
2009-07-15 02:00:00,2,0.05,1.48,1.48,2.07,0
2009-07-15 03:00:00,3,-0.03,2.15,2.15,359.14,0
2009-07-15 04:00:00,4,0.18,2.71,2.72,3.84,0
2009-07-15 05:00:00,5,0.48,3.12,3.16,8.66,0.011
2009-07-15 06:00:00,6,0.61,3.32,3.38,10.42,0.066
2009-07-15 07:00:00,7,0.43,3.31,3.33,7.4,0.116
2009-07-15 08:00:00,8,0.08,3.24,3.24,1.36,0.364
2009-07-15 09:00:00,9,-0.22,3.34,3.34,356.21,0.253
2009-07-15 10:00:00,10,-0.31,3.75,3.76,355.31,0.193
2009-07-15 11:00:00,11,-0.29,4.38,4.39,356.15,0.242
2009-07-15 12:00:00,12,-0.36,5.05,5.06,355.92,0.303
2009-07-15 13:00:00,13,-0.6,5.63,5.67,353.88,0.253
2009-07-15 14:00:00,14,-0.82,6.09,6.14,352.34,0.303
2009-07-15 15:00:00,15,-0.72,6.41,6.45,353.63,0.342
2009-07-15 16:00:00,16,-0.11,6.57,6.58,359.07,0.413
2009-07-15 17:00:00,17,0.8,6.58,6.63,6.95,0.375
2009-07-15 18:00:00,18,1.71,6.41,6.64,14.9,0.292
2009-07-15 19:00:00,19,2.36,6.1,6.54,21.17,0.463
2009-07-15 20:00:00,20,2.76,5.79,6.42,25.49,0.369
2009-07-15 21:00:00,21,2.97,5.7,6.43,27.49,0.38
2009-07-15 22:00:00,22,3.04,5.92,6.65,27.17,0.529
2009-07-15 23:00:00,23,3.04,6.1,6.82,26.52,0.744
2009-07-16 00:00:00,24,3.06,5.8,6.56,27.84,0.645
2009-07-16 01:00:00,1,1.02,4.58,4.69,12.52,0.595
2009-07-16 02:00:00,2,1.56,4.5,4.77,19.06,0.551
2009-07-16 03:00:00,3,2.33,4.35,4.94,28.17,0.534
2009-07-16 04:00:00,4,3.2,4.03,5.15,38.47,0.402
2009-07-16 05:00:00,5,4.02,3.32,5.22,50.48,0.264
2009-07-16 06:00:00,6,4.62,1.94,5.01,67.25,0.237
2009-07-16 07:00:00,7,4.86,-0.19,4.87,92.28,0.496
2009-07-16 08:00:00,8,4.74,-2.41,5.32,116.96,0.463
2009-07-16 09:00:00,9,4.27,-3.86,5.75,132.12,0.303
2009-07-16 10:00:00,10,3.52,-3.95,5.29,138.28,0.226
2009-07-16 11:00:00,11,2.78,-3.14,4.2,138.54,0.072
2009-07-16 12:00:00,12,2.37,-2.16,3.21,132.43,0.028
2009-07-16 13:00:00,13,2.51,-1.56,2.96,121.88,0.033
2009-07-16 14:00:00,14,3.03,-1.24,3.28,112.27,0.033
2009-07-16 15:00:00,15,3.63,-0.93,3.75,104.36,0
2009-07-16 16:00:00,16,4.08,-0.44,4.1,96.18,0
2009-07-16 17:00:00,17,4.37,0.08,4.37,88.97,0
2009-07-16 18:00:00,18,4.59,0.4,4.6,84.98,0
2009-07-16 19:00:00,19,4.73,0.37,4.74,85.55,0.044
2009-07-16 20:00:00,20,4.59,0.07,4.59,89.16,0.331
2009-07-16 21:00:00,21,3.93,-0.34,3.95,94.95,0.408
2009-07-16 22:00:00,22,2.64,-0.74,2.74,105.61,0.303
2009-07-16 23:00:00,23,1.14,-1.16,1.62,135.46,0.231
2009-07-17 00:00:00,24,0.01,-1.67,1.67,179.52,0.298
2009-07-17 01:00:00,1,1.02,-2.49,2.69,157.64,0.143
2009-07-17 02:00:00,2,0.36,-2.67,2.7,172.38,0.127
2009-07-17 03:00:00,3,-0.25,-2.08,2.1,186.96,0.088
2009-07-17 04:00:00,4,-0.78,-0.98,1.26,218.44,0
2009-07-17 05:00:00,5,-1.17,0.27,1.2,283.02,0
2009-07-17 06:00:00,6,-1.37,1.3,1.89,313.41,0
2009-07-17 07:00:00,7,-1.35,1.84,2.28,323.65,0.05
2009-07-17 08:00:00,8,-1.18,2.11,2.42,330.77,0.099
2009-07-17 09:00:00,9,-0.94,2.44,2.62,338.94,0.198
2009-07-17 10:00:00,10,-0.69,3.05,3.13,347.27,0.358
2009-07-17 11:00:00,11,-0.32,3.62,3.63,354.89,0.419
