date,hors,u,v,ws,wd,wf2
2009-07-03 16:00:00,16,4.87,-3.45,5.97,125.27,0.159
2009-07-03 17:00:00,17,5.15,-3.76,6.38,126.17,0.259
2009-07-03 18:00:00,18,5.36,-4.01,6.69,126.84,0.455
2009-07-03 19:00:00,19,5.53,-4.19,6.94,127.2,0.524
2009-07-03 20:00:00,20,5.59,-4.28,7.04,127.47,0.497
2009-07-03 21:00:00,21,5.46,-4.25,6.92,127.88,0.529
2009-07-03 22:00:00,22,5.08,-4.07,6.51,128.7,0.492
2009-07-03 23:00:00,23,4.45,-3.77,5.83,130.27,0.36
2009-07-04 00:00:00,24,3.61,-3.39,4.95,133.24,0.212
2009-07-04 01:00:00,1,2.8,-2.38,3.68,130.32,0.09
2009-07-04 02:00:00,2,2.23,-2,2.99,131.94,0.074
2009-07-04 03:00:00,3,1.83,-1.83,2.59,134.98,0.058
2009-07-04 04:00:00,4,1.58,-1.77,2.37,138.26,0.021
2009-07-04 05:00:00,5,1.44,-1.69,2.22,139.52,0.042
2009-07-04 06:00:00,6,1.36,-1.41,1.96,136.06,0.037
2009-07-04 07:00:00,7,1.32,-0.87,1.58,123.27,0.016
2009-07-04 08:00:00,8,1.31,-0.21,1.33,99.21,0
2009-07-04 09:00:00,9,1.33,0.32,1.37,76.69,0
2009-07-04 10:00:00,10,1.4,0.54,1.5,69.09,0
2009-07-04 11:00:00,11,1.56,0.48,1.63,72.74,0
2009-07-04 12:00:00,12,1.85,0.25,1.86,82.31,0.016
2009-07-04 13:00:00,13,2.29,-0.1,2.29,92.4,0.037
2009-07-04 14:00:00,14,2.83,-0.54,2.88,100.82,0.026
2009-07-04 15:00:00,15,3.39,-1.09,3.56,107.86,0.011
2009-07-04 16:00:00,16,3.88,-1.74,4.25,114.08,0.005
2009-07-04 17:00:00,17,4.29,-2.4,4.92,119.26,0.021
2009-07-04 18:00:00,18,4.59,-3.01,5.49,123.27,0.037
2009-07-04 19:00:00,19,4.76,-3.48,5.89,126.17,0.042
2009-07-04 20:00:00,20,4.75,-3.74,6.05,128.22,0.053
2009-07-04 21:00:00,21,4.53,-3.75,5.88,129.61,0.085
2009-07-04 22:00:00,22,4.08,-3.48,5.36,130.46,0.079
2009-07-04 23:00:00,23,3.52,-3.07,4.67,131.07,0.058
2009-07-05 00:00:00,24,2.99,-2.67,4.01,131.82,0.042
2009-07-05 01:00:00,1,3.06,-1.14,3.26,110.49,0.032
2009-07-05 02:00:00,2,3.03,-0.61,3.09,101.41,0.021
2009-07-05 03:00:00,3,2.47,-0.45,2.51,100.32,0.016
2009-07-05 04:00:00,4,1.63,-0.49,1.7,106.68,0.005
2009-07-05 05:00:00,5,0.83,-0.43,0.93,117.6,0.021
2009-07-05 06:00:00,6,0.42,0.04,0.42,84.74,0.032
2009-07-05 07:00:00,7,0.66,1.1,1.28,30.95,0.037
2009-07-05 08:00:00,8,1.32,2.3,2.65,29.98,0.058
2009-07-05 09:00:00,9,2.11,3.04,3.7,34.69,0.122
2009-07-05 10:00:00,10,2.74,2.91,4,43.23,0.159
2009-07-05 11:00:00,11,3.14,2.15,3.81,55.67,0.148
2009-07-05 12:00:00,12,3.3,1.16,3.5,70.64,0.185
2009-07-05 13:00:00,13,3.23,0.28,3.24,84.96,0.143
2009-07-05 14:00:00,14,3.12,-0.45,3.15,98.24,0.079
2009-07-05 15:00:00,15,3.23,-1.1,3.41,108.83,0.021
2009-07-05 16:00:00,16,3.71,-1.71,4.08,114.81,0.085
2009-07-05 17:00:00,17,4.37,-2.34,4.96,118.2,0.053
2009-07-05 18:00:00,18,4.96,-3.05,5.83,121.57,0.042
2009-07-05 19:00:00,19,5.27,-3.84,6.52,126.08,0.106
2009-07-05 20:00:00,20,5.27,-4.52,6.94,130.63,0.19
2009-07-05 21:00:00,21,5.02,-4.87,6.99,134.16,0.206
2009-07-05 22:00:00,22,4.55,-4.73,6.56,136.1,0.185
2009-07-05 23:00:00,23,3.94,-4.26,5.81,137.26,0.317
2009-07-06 00:00:00,24,3.26,-3.73,4.95,138.82,0.153
2009-07-06 01:00:00,1,2.02,-2.59,3.29,142.08,0.048
2009-07-06 02:00:00,2,1.35,-2.26,2.63,149.06,0.085
2009-07-06 03:00:00,3,1.61,-2.12,2.66,142.83,0.138
2009-07-06 04:00:00,4,2.46,-2.13,3.25,130.78,0.233
2009-07-06 05:00:00,5,3.49,-2.2,4.13,122.24,0.37
2009-07-06 06:00:00,6,4.24,-2.27,4.81,118.21,0.54
2009-07-06 07:00:00,7,4.37,-2.27,4.93,117.49,0.54
2009-07-06 08:00:00,8,4.13,-2.23,4.7,118.33,0.481
2009-07-06 09:00:00,9,3.9,-2.18,4.47,119.14,0.471
2009-07-06 10:00:00,10,3.96,-2.16,4.51,118.65,0.196
2009-07-06 11:00:00,11,4.22,-2.27,4.8,118.27,0.153
2009-07-06 12:00:00,12,4.52,-2.58,5.2,119.78,0.238
2009-07-06 13:00:00,13,4.69,-3.13,5.64,123.76,0.132
2009-07-06 14:00:00,14,4.73,-3.74,6.03,128.34,0.127
2009-07-06 15:00:00,15,4.66,-4.17,6.26,131.85,0.201
2009-07-06 16:00:00,16,4.5,-4.26,6.2,133.44,0.243
2009-07-06 17:00:00,17,4.33,-4.12,5.98,133.55,0.344
2009-07-06 18:00:00,18,4.25,-3.93,5.79,132.74,0.397
2009-07-06 19:00:00,19,4.3,-3.81,5.74,131.59,0.45
2009-07-06 20:00:00,20,4.37,-3.74,5.75,130.53,0.476
2009-07-06 21:00:00,21,4.33,-3.61,5.64,129.79,0.497
2009-07-06 22:00:00,22,4.09,-3.37,5.3,129.49,0.635
2009-07-06 23:00:00,23,3.76,-3.1,4.88,129.52,0.619
2009-07-07 00:00:00,24,3.52,-2.92,4.58,129.68,0.519
2009-07-07 01:00:00,1,3.97,-2.89,4.91,126.08,0.413
2009-07-07 02:00:00,2,3.62,-2.61,4.46,125.75,0.402
2009-07-07 03:00:00,3,3.35,-2.35,4.09,124.96,0.291
2009-07-07 04:00:00,4,3.16,-2.12,3.81,123.92,0.196
2009-07-07 05:00:00,5,3.02,-1.97,3.61,123.13,0.148
2009-07-07 06:00:00,6,2.94,-1.93,3.51,123.23,0.143
2009-07-07 07:00:00,7,2.9,-2,3.52,124.57,0.09
2009-07-07 08:00:00,8,2.9,-2.14,3.6,126.48,0.074
2009-07-07 09:00:00,9,2.91,-2.28,3.69,128.08,0.116
2009-07-07 10:00:00,10,2.94,-2.36,3.77,128.71,0.153
2009-07-07 11:00:00,11,3.05,-2.38,3.87,127.95,0.169
2009-07-07 12:00:00,12,3.34,-2.38,4.1,125.56,0.201
2009-07-07 13:00:00,13,3.82,-2.41,4.52,122.2,0.169
2009-07-07 14:00:00,14,4.4,-2.57,5.1,120.25,0.228
2009-07-07 15:00:00,15,4.92,-3,5.76,121.36,0.286
2009-07-07 16:00:00,16,5.24,-3.74,6.44,125.51,0.148
2009-07-07 17:00:00,17,5.39,-4.5,7.02,129.84,0.143
2009-07-07 18:00:00,18,5.41,-4.89,7.29,132.07,0.153
2009-07-07 19:00:00,19,5.35,-4.66,7.09,131.02,0.196
2009-07-07 20:00:00,20,5.23,-4.1,6.65,128.12,0.243
2009-07-07 21:00:00,21,5.06,-3.66,6.24,125.88,0.317
2009-07-07 22:00:00,22,4.84,-3.62,6.05,126.81,0.344
2009-07-07 23:00:00,23,4.5,-3.75,5.86,129.83,0.286
2009-07-08 00:00:00,24,3.92,-3.66,5.36,133,0.254
2009-07-08 01:00:00,1,2.75,-2.51,3.73,132.39,0.19
2009-07-08 02:00:00,2,2.09,-2.11,2.97,135.39,0.143
2009-07-08 03:00:00,3,1.73,-1.91,2.58,137.89,0.159
2009-07-08 04:00:00,4,1.6,-1.86,2.45,139.33,0.138
2009-07-08 05:00:00,5,1.58,-1.91,2.48,140.39,0.069
2009-07-08 06:00:00,6,1.56,-2.02,2.56,142.39,0.063
2009-07-08 07:00:00,7,1.45,-2.15,2.59,146.04,0.058
2009-07-08 08:00:00,8,1.32,-2.22,2.58,149.36,0.063
2009-07-08 09:00:00,9,1.27,-2.17,2.51,149.6,0.101
2009-07-08 10:00:00,10,1.37,-1.97,2.4,145.1,0.053
2009-07-08 11:00:00,11,1.47,-1.78,2.31,140.52,0.042
2009-07-08 12:00:00,12,1.35,-1.82,2.27,143.33,0.048
2009-07-08 13:00:00,13,0.92,-2.2,2.39,157.37,0.042
2009-07-08 14:00:00,14,0.39,-2.71,2.74,171.81,0.026
2009-07-08 15:00:00,15,0.09,-3.05,3.05,178.37,0.011
2009-07-08 16:00:00,16,0.23,-2.98,2.99,175.67,0.005
2009-07-08 17:00:00,17,0.64,-2.68,2.75,166.56,0.021
2009-07-08 18:00:00,18,1.07,-2.38,2.6,155.81,0.042
2009-07-08 19:00:00,19,1.3,-2.26,2.6,150.03,0.037
2009-07-08 20:00:00,20,1.38,-2.26,2.65,148.67,0.032
2009-07-08 21:00:00,21,1.39,-2.28,2.67,148.58,0.005
2009-07-08 22:00:00,22,1.42,-2.22,2.64,147.38,0.069
2009-07-08 23:00:00,23,1.45,-2.12,2.57,145.61,0.101
2009-07-09 00:00:00,24,1.45,-2.05,2.51,144.67,0.116
2009-07-09 01:00:00,1,1.93,-1.4,2.38,125.94,0.101
2009-07-09 02:00:00,2,1.56,-1.3,2.03,129.7,0.042
2009-07-09 03:00:00,3,0.87,-1.33,1.59,146.89,0.005
2009-07-09 04:00:00,4,0,-1.43,1.43,179.84,0
2009-07-09 05:00:00,5,-0.8,-1.49,1.69,208.14,0
2009-07-09 06:00:00,6,-1.29,-1.4,1.9,222.5,0
2009-07-09 07:00:00,7,-1.3,-1.1,1.7,229.91,0
2009-07-09 08:00:00,8,-1.06,-0.67,1.25,237.83,0
2009-07-09 09:00:00,9,-0.85,-0.24,0.88,254.25,0
2009-07-09 10:00:00,10,-0.88,0.09,0.89,275.88,0
2009-07-09 11:00:00,11,-1.06,0.38,1.13,289.9,0
2009-07-09 12:00:00,12,-1.18,0.74,1.39,301.95,0.005
2009-07-09 13:00:00,13,-1.12,1.23,1.66,317.74,0
2009-07-09 14:00:00,14,-0.95,1.84,2.07,332.76,0
2009-07-09 15:00:00,15,-0.82,2.53,2.66,342.07,0.011
2009-07-09 16:00:00,16,-0.83,3.26,3.37,345.72,0.011
2009-07-09 17:00:00,17,-0.88,3.94,4.04,347.34,0.005
2009-07-09 18:00:00,18,-0.84,4.47,4.55,349.34,0.037
2009-07-09 19:00:00,19,-0.63,4.78,4.82,352.54,0.106
2009-07-09 20:00:00,20,-0.43,4.89,4.91,355,0.185
2009-07-09 21:00:00,21,-0.5,4.82,4.85,354.03,0.302
2009-07-09 22:00:00,22,-1.01,4.61,4.72,347.63,0.429
2009-07-09 23:00:00,23,-1.7,4.26,4.59,338.2,0.46
2009-07-10 00:00:00,24,-2.23,3.75,4.37,329.22,0.413
2009-07-10 01:00:00,1,-1.98,3.2,3.76,328.31,0.487
2009-07-10 02:00:00,2,-1.86,2.41,3.05,322.36,0.492
2009-07-10 03:00:00,3,-1.75,2.07,2.71,319.79,0.545
2009-07-10 04:00:00,4,-1.63,2.06,2.63,321.6,0.577
2009-07-10 05:00:00,5,-1.5,2.23,2.69,326.11,0.577
2009-07-10 06:00:00,6,-1.32,2.39,2.73,331.21,0.571
2009-07-10 07:00:00,7,-1.08,2.45,2.68,336.16,0.556
2009-07-10 08:00:00,8,-0.85,2.55,2.68,341.59,0.534
2009-07-10 09:00:00,9,-0.68,2.9,2.98,346.87,0.656
2009-07-10 10:00:00,10,-0.6,3.64,3.69,350.64,0.683
2009-07-10 11:00:00,11,-0.5,4.48,4.51,353.65,0.608
2009-07-10 12:00:00,12,-0.22,5.07,5.07,357.5,0.455
2009-07-10 13:00:00,13,0.32,5.14,5.15,3.6,0.471
2009-07-10 14:00:00,14,0.96,4.94,5.03,11.03,0.651
2009-07-10 15:00:00,15,1.46,4.81,5.03,16.87,0.571
2009-07-10 16:00:00,16,1.65,5.02,5.29,18.22,0.429
2009-07-10 17:00:00,17,1.68,5.41,5.66,17.22,0.46
2009-07-10 18:00:00,18,1.73,5.71,5.96,16.88,0.529
2009-07-10 19:00:00,19,1.97,5.72,6.05,19,0.397
2009-07-10 20:00:00,20,2.3,5.47,5.94,22.81,0.476
2009-07-10 21:00:00,21,2.59,5.07,5.69,27.05,0.265
2009-07-10 22:00:00,22,2.7,4.59,5.33,30.47,0.164
2009-07-10 23:00:00,23,2.59,4.08,4.83,32.35,0.138
2009-07-11 00:00:00,24,2.19,3.56,4.18,31.65,0.063
2009-07-11 01:00:00,1,2.41,1.68,2.94,55.12,0.048
2009-07-11 02:00:00,2,2.07,1.74,2.7,49.88,0.063
2009-07-11 03:00:00,3,1.82,2.07,2.76,41.33,0.053
2009-07-11 04:00:00,4,1.71,2.5,3.03,34.4,0.079
2009-07-11 05:00:00,5,1.82,2.72,3.28,33.79,0.069
2009-07-11 06:00:00,6,2.28,2.43,3.33,43.11,0.063
2009-07-11 07:00:00,7,3.1,1.44,3.42,65,0.037
2009-07-11 08:00:00,8,3.92,0.1,3.92,88.49,0.09
2009-07-11 09:00:00,9,4.29,-1.11,4.44,104.5,0.275
2009-07-11 10:00:00,10,3.92,-1.83,4.33,115.05,0.36
2009-07-11 11:00:00,11,3.21,-2.17,3.87,124.06,0.185
2009-07-11 12:00:00,12,2.69,-2.33,3.56,130.8,0.116
2009-07-11 13:00:00,13,2.82,-2.5,3.77,131.49,0.069
2009-07-11 14:00:00,14,3.49,-2.74,4.44,128.17,0.09
2009-07-11 15:00:00,15,4.48,-3.11,5.45,124.76,0.212
2009-07-11 16:00:00,16,5.56,-3.59,6.62,122.89,0.254
2009-07-11 17:00:00,17,6.54,-4.12,7.73,122.24,0.45
2009-07-11 18:00:00,18,7.24,-4.6,8.58,122.41,0.55
2009-07-11 19:00:00,19,7.52,-4.9,8.97,123.12,0.608
2009-07-11 20:00:00,20,7.4,-4.94,8.9,123.73,0.688
2009-07-11 21:00:00,21,6.97,-4.6,8.36,123.43,0.72
2009-07-11 22:00:00,22,6.32,-3.85,7.4,121.35,0.746
2009-07-11 23:00:00,23,5.56,-2.89,6.27,117.47,0.714
2009-07-12 00:00:00,24,4.83,-2,5.23,112.53,0.741
2009-07-12 01:00:00,1,3.66,-2.52,4.45,124.48,0.735
2009-07-12 02:00:00,2,2.84,-2.04,3.5,125.66,0.63
2009-07-12 03:00:00,3,2.72,-1.52,3.11,119.22,0.54
2009-07-12 04:00:00,4,3.05,-1.01,3.21,108.41,0.418
2009-07-12 05:00:00,5,3.54,-0.63,3.6,100.01,0.307
2009-07-12 06:00:00,6,3.89,-0.46,3.91,96.79,0.148
2009-07-12 07:00:00,7,3.84,-0.59,3.89,98.67,0.063
2009-07-12 08:00:00,8,3.48,-0.84,3.58,103.57,0.058
2009-07-12 09:00:00,9,2.94,-1.02,3.11,109.07,0.069
2009-07-12 10:00:00,10,2.37,-0.98,2.56,112.35,0.053
2009-07-12 11:00:00,11,1.94,-0.85,2.12,113.52,0.037
2009-07-12 12:00:00,12,1.83,-0.83,2.01,114.26,0.026
2009-07-12 13:00:00,13,2.15,-1.06,2.4,116.2,0.005
2009-07-12 14:00:00,14,2.76,-1.47,3.13,118.06,0
2009-07-12 15:00:00,15,3.47,-1.95,3.98,119.24,0.005
2009-07-12 16:00:00,16,4.12,-2.38,4.76,119.96,0.005
2009-07-12 17:00:00,17,4.7,-2.78,5.46,120.59,0.005
2009-07-12 18:00:00,18,5.21,-3.17,6.1,121.34,0.053
2009-07-12 19:00:00,19,5.66,-3.57,6.69,122.23,0.069
2009-07-12 20:00:00,20,5.93,-3.84,7.07,122.88,0.122
2009-07-12 21:00:00,21,5.88,-3.81,7.01,122.91,0.153
2009-07-12 22:00:00,22,5.43,-3.39,6.4,121.96,0.291
2009-07-12 23:00:00,23,4.76,-2.75,5.5,119.99,0.349
2009-07-13 00:00:00,24,4.11,-2.11,4.62,117.24,0.344
2009-07-13 01:00:00,1,3.96,-1.73,4.32,113.63,0.344
2009-07-13 02:00:00,2,3.36,-1.42,3.64,112.85,0.349
2009-07-13 03:00:00,3,2.91,-1.45,3.25,116.41,0.296
2009-07-13 04:00:00,4,2.59,-1.69,3.1,123.08,0.132
2009-07-13 05:00:00,5,2.4,-1.96,3.1,129.3,0.175
2009-07-13 06:00:00,6,2.31,-2.07,3.1,131.77,0.116
2009-07-13 07:00:00,7,2.32,-1.87,2.97,128.85,0.116
2009-07-13 08:00:00,8,2.35,-1.49,2.79,122.4,0.069
2009-07-13 09:00:00,9,2.36,-1.15,2.62,115.97,0.069
2009-07-13 10:00:00,10,2.31,-1,2.51,113.35,0.058
2009-07-13 11:00:00,11,2.34,-1.06,2.57,114.38,0.063
2009-07-13 12:00:00,12,2.65,-1.34,2.96,116.82,0.074
2009-07-13 13:00:00,13,3.32,-1.8,3.78,118.48,0.111
2009-07-13 14:00:00,14,4.19,-2.39,4.83,119.72,0.116
2009-07-13 15:00:00,15,5.01,-3.04,5.86,121.24,0.058
2009-07-13 16:00:00,16,5.59,-3.67,6.69,123.29,0.058
2009-07-13 17:00:00,17,5.95,-4.2,7.29,125.24,0.143
2009-07-13 18:00:00,18,6.16,-4.55,7.66,126.45,0.577
2009-07-13 19:00:00,19,6.28,-4.65,7.82,126.51,0.725
2009-07-13 20:00:00,20,6.29,-4.51,7.74,125.63,0.815
2009-07-13 21:00:00,21,6.15,-4.15,7.42,124.03,0.772
2009-07-13 22:00:00,22,5.81,-3.62,6.84,121.98,0.561
2009-07-13 23:00:00,23,5.22,-3.08,6.06,120.57,0.249
2009-07-14 00:00:00,24,4.33,-2.7,5.1,121.91,0.111
2009-07-14 01:00:00,1,3.01,-2.65,4.01,131.33,0.085
2009-07-14 02:00:00,2,2.32,-2.19,3.19,133.39,0.048
2009-07-14 03:00:00,3,2.03,-1.74,2.68,130.63,0.063
2009-07-14 04:00:00,4,2.03,-1.33,2.43,123.3,0.058
2009-07-14 05:00:00,5,2.15,-1,2.37,115.01,0.106
2009-07-14 06:00:00,6,2.21,-0.79,2.35,109.77,0.106
2009-07-14 07:00:00,7,2.09,-0.74,2.22,109.4,0.079
2009-07-14 08:00:00,8,1.86,-0.77,2.01,112.56,0.058
2009-07-14 09:00:00,9,1.61,-0.82,1.81,116.9,0.021
2009-07-14 10:00:00,10,1.44,-0.82,1.66,119.53,0.026
2009-07-14 11:00:00,11,1.37,-0.81,1.59,120.54,0.032
2009-07-14 12:00:00,12,1.41,-0.86,1.65,121.4,0.021
2009-07-14 13:00:00,13,1.55,-1.01,1.85,123.08,0
2009-07-14 14:00:00,14,1.8,-1.23,2.18,124.45,0
2009-07-14 15:00:00,15,2.17,-1.5,2.64,124.65,0
2009-07-14 16:00:00,16,2.63,-1.76,3.17,123.81,0
2009-07-14 17:00:00,17,3.04,-1.99,3.63,123.2,0
2009-07-14 18:00:00,18,3.21,-2.14,3.86,123.7,0
2009-07-14 19:00:00,19,3.03,-2.19,3.74,125.93,0.016
2009-07-14 20:00:00,20,2.56,-2.12,3.32,129.66,0.005
2009-07-14 21:00:00,21,1.93,-1.9,2.71,134.62,0.016
2009-07-14 22:00:00,22,1.26,-1.52,1.97,140.3,0.011
2009-07-14 23:00:00,23,0.62,-0.89,1.09,145.05,0
2009-07-15 00:00:00,24,0.08,0.05,0.1,59.5,0
2009-07-15 01:00:00,1,-1.55,0.02,1.55,270.84,0
2009-07-15 02:00:00,2,-2.09,1.05,2.34,296.6,0
2009-07-15 03:00:00,3,-2.13,1.91,2.86,311.78,0.021
2009-07-15 04:00:00,4,-1.87,2.58,3.18,324.1,0.063
2009-07-15 05:00:00,5,-1.59,2.98,3.38,331.98,0.074
2009-07-15 06:00:00,6,-1.62,3.02,3.43,331.85,0.228
2009-07-15 07:00:00,7,-2.15,2.68,3.44,321.24,0.413
2009-07-15 08:00:00,8,-2.9,2.26,3.68,307.97,0.46
2009-07-15 09:00:00,9,-3.45,2.17,4.07,302.13,0.614
2009-07-15 10:00:00,10,-3.5,2.66,4.39,307.22,0.619
2009-07-15 11:00:00,11,-3.2,3.51,4.75,317.66,0.508
2009-07-15 12:00:00,12,-2.81,4.38,5.2,327.3,0.857
2009-07-15 13:00:00,13,-2.54,4.98,5.59,332.94,0.831
2009-07-15 14:00:00,14,-2.45,5.38,5.91,335.46,0.926
2009-07-15 15:00:00,15,-2.55,5.7,6.24,335.93,0.868
2009-07-15 16:00:00,16,-2.79,6.04,6.65,335.22,0.81
2009-07-15 17:00:00,17,-3,6.29,6.96,334.52,0.651
2009-07-15 18:00:00,18,-2.94,6.29,6.95,334.92,0.508
2009-07-15 19:00:00,19,-2.5,5.94,6.45,337.18,0.291
2009-07-15 20:00:00,20,-1.88,5.31,5.63,340.49,0.138
2009-07-15 21:00:00,21,-1.39,4.5,4.71,342.83,0.048
2009-07-15 22:00:00,22,-1.21,3.6,3.8,341.4,0.079
2009-07-15 23:00:00,23,-1.05,2.65,2.85,338.39,0.101
2009-07-16 00:00:00,24,-0.49,1.67,1.74,343.57,0.111
2009-07-16 01:00:00,1,3.2,-1.8,3.68,119.39,0.058
2009-07-16 02:00:00,2,3.91,-2.91,4.87,126.61,0.175
2009-07-16 03:00:00,3,4.1,-3.1,5.14,127.07,0.376
2009-07-16 04:00:00,4,3.92,-2.66,4.73,124.18,0.434
2009-07-16 05:00:00,5,3.52,-1.94,4.02,118.9,0.402
2009-07-16 06:00:00,6,3.07,-1.32,3.34,113.2,0.407
2009-07-16 07:00:00,7,2.73,-1.06,2.93,111.32,0.317
2009-07-16 08:00:00,8,2.51,-1.07,2.73,113.09,0.243
2009-07-16 09:00:00,9,2.44,-1.13,2.69,114.87,0.138
2009-07-16 10:00:00,10,2.53,-1.1,2.76,113.52,0.085
2009-07-16 11:00:00,11,2.8,-1.07,3,110.88,0.042
2009-07-16 12:00:00,12,3.28,-1.19,3.49,109.85,0.063
2009-07-16 13:00:00,13,3.97,-1.55,4.26,111.38,0.053
2009-07-16 14:00:00,14,4.68,-2.07,5.12,113.93,0.053
2009-07-16 15:00:00,15,5.19,-2.6,5.81,116.62,0.011
2009-07-16 16:00:00,16,5.36,-3.02,6.15,119.35,0.074
2009-07-16 17:00:00,17,5.27,-3.28,6.21,121.88,0.122
2009-07-16 18:00:00,18,5.06,-3.38,6.08,123.74,0.143
2009-07-16 19:00:00,19,4.83,-3.32,5.86,124.47,0.127
2009-07-16 20:00:00,20,4.58,-3.16,5.56,124.58,0.143
2009-07-16 21:00:00,21,4.24,-2.97,5.18,124.97,0.206
2009-07-16 22:00:00,22,3.8,-2.79,4.71,126.32,0.153
2009-07-16 23:00:00,23,3.31,-2.54,4.17,127.47,0.053
2009-07-17 00:00:00,24,2.86,-2.07,3.53,125.92,0.085
2009-07-17 01:00:00,1,2.87,-1.95,3.47,124.22,0.159
2009-07-17 02:00:00,2,2.55,-1.35,2.88,117.84,0.058
2009-07-17 03:00:00,3,2.24,-0.86,2.4,111.05,0.016
2009-07-17 04:00:00,4,1.95,-0.48,2.01,103.84,0.016
2009-07-17 05:00:00,5,1.69,-0.19,1.7,96.54,0.005
2009-07-17 06:00:00,6,1.46,0,1.46,89.94,0.026
